Incident_ID,City,Crime_Type,Weapon,Victim_Gender,Suspect_Gender,Arrest_Made,Date,Time
8514,Chennai,Murder,None,Male,Unknown,No,21-12-2018,5.00 PM
8515,Chennai,Fraud,Other,Female,Male,Yes,21-12-2018,6.00 PM
8516,Kolkata,Fraud,Other,Female,Male,Yes,21-12-2018,7.00 PM
8517,Chennai,Fraud,Knife,Male,Female,Yes,21-12-2018,8.00 PM
8518,Delhi,Fraud,Knife,Female,Female,Yes,21-12-2018,9.00 PM
8519,Mumbai,Theft,None,Female,Female,Yes,21-12-2018,10.00 PM
8520,Delhi,Fraud,Gun,Female,Unknown,No,21-12-2018,11.00 PM
8521,Chennai,Assault,Gun,Female,Unknown,No,22-12-2018,12.00 AM
8522,Mumbai,Murder,Other,Male,Male,Yes,22-12-2018,1.00 AM
8523,Delhi,Theft,Other,Female,Male,No,22-12-2018,2.00 AM
8524,Kolkata,Fraud,Gun,Male,Female,No,22-12-2018,3.00 AM
8525,Delhi,Murder,Gun,Male,Male,No,22-12-2018,4.00 AM
8526,Chennai,Theft,Gun,Male,Unknown,No,22-12-2018,5.00 AM
8527,Mumbai,Murder,Other,Male,Male,No,22-12-2018,6.00 AM
8528,Kolkata,Theft,Knife,Male,Male,Yes,22-12-2018,7.00 AM
8529,Mumbai,Robbery,Knife,Male,Male,No,22-12-2018,8.00 AM
8530,Kolkata,Theft,None,Male,Male,Yes,22-12-2018,9.00 AM
8531,Mumbai,Fraud,Gun,Male,Male,Yes,22-12-2018,10.00 AM
8532,Chennai,Murder,Gun,Male,Female,Yes,22-12-2018,11.00 AM
8533,Kolkata,Murder,Gun,Male,Female,Yes,22-12-2018,12.00 PM
8534,Bengaluru,Murder,None,Female,Unknown,Yes,22-12-2018,1.00 PM
8535,Mumbai,Assault,Gun,Female,Female,No,22-12-2018,2.00 PM
8536,Mumbai,Assault,Knife,Female,Male,Yes,22-12-2018,3.00 PM
8537,Delhi,Fraud,Gun,Male,Female,Yes,22-12-2018,4.00 PM
8538,Kolkata,Robbery,None,Male,Unknown,Yes,22-12-2018,5.00 PM
8539,Bengaluru,Assault,Other,Male,Female,No,22-12-2018,6.00 PM
8540,Chennai,Theft,Other,Male,Unknown,No,22-12-2018,7.00 PM
8541,Delhi,Fraud,Knife,Male,Unknown,No,22-12-2018,8.00 PM
8542,Bengaluru,Robbery,Knife,Female,Unknown,No,22-12-2018,9.00 PM
8543,Kolkata,Theft,Knife,Female,Male,Yes,22-12-2018,10.00 PM
8544,Bengaluru,Murder,Other,Male,Unknown,Yes,22-12-2018,11.00 PM
8545,Mumbai,Assault,Gun,Male,Female,Yes,23-12-2018,12.00 AM
8546,Mumbai,Theft,None,Female,Female,Yes,23-12-2018,1.00 AM
8547,Delhi,Robbery,None,Female,Female,Yes,23-12-2018,2.00 AM
8548,Kolkata,Fraud,Gun,Female,Unknown,No,23-12-2018,3.00 AM
8549,Kolkata,Theft,Other,Male,Unknown,Yes,23-12-2018,4.00 AM
8550,Bengaluru,Fraud,Other,Male,Male,No,23-12-2018,5.00 AM
8551,Delhi,Murder,None,Male,Unknown,Yes,23-12-2018,6.00 AM
8552,Kolkata,Robbery,Knife,Male,Female,No,23-12-2018,7.00 AM
8553,Mumbai,Robbery,Knife,Female,Male,No,23-12-2018,8.00 AM
8554,Bengaluru,Assault,None,Female,Female,No,23-12-2018,9.00 AM
8555,Chennai,Robbery,None,Male,Male,Yes,23-12-2018,10.00 AM
8556,Mumbai,Theft,Gun,Female,Unknown,No,23-12-2018,11.00 AM
8557,Delhi,Theft,Gun,Male,Male,Yes,23-12-2018,12.00 PM
8558,Kolkata,Theft,Gun,Female,Unknown,Yes,23-12-2018,1.00 PM
8559,Mumbai,Murder,Gun,Male,Unknown,No,23-12-2018,2.00 PM
8560,Chennai,Robbery,Gun,Female,Female,No,23-12-2018,3.00 PM
8561,Chennai,Robbery,Gun,Female,Unknown,No,23-12-2018,4.00 PM
8562,Delhi,Theft,Knife,Female,Unknown,No,23-12-2018,5.00 PM
8563,Mumbai,Assault,None,Male,Unknown,Yes,23-12-2018,6.00 PM
8564,Bengaluru,Assault,Other,Female,Female,Yes,23-12-2018,7.00 PM
8565,Mumbai,Robbery,Gun,Male,Unknown,Yes,23-12-2018,8.00 PM
8566,Chennai,Robbery,Knife,Male,Female,No,23-12-2018,9.00 PM
8567,Delhi,Fraud,None,Female,Male,No,23-12-2018,10.00 PM
8568,Delhi,Robbery,None,Male,Female,No,23-12-2018,11.00 PM
8569,Bengaluru,Theft,None,Male,Female,No,24-12-2018,12.00 AM
8570,Delhi,Murder,Gun,Male,Unknown,Yes,24-12-2018,1.00 AM
8571,Delhi,Robbery,Gun,Male,Female,Yes,24-12-2018,2.00 AM
8572,Delhi,Robbery,Other,Female,Male,Yes,24-12-2018,3.00 AM
8573,Delhi,Theft,Gun,Male,Female,No,24-12-2018,4.00 AM
8574,Delhi,Fraud,None,Female,Unknown,No,24-12-2018,5.00 AM
8575,Chennai,Robbery,None,Male,Male,No,24-12-2018,6.00 AM
8576,Mumbai,Assault,Knife,Male,Unknown,No,24-12-2018,7.00 AM
8577,Kolkata,Assault,Knife,Male,Unknown,No,24-12-2018,8.00 AM
8578,Delhi,Assault,Other,Male,Female,Yes,24-12-2018,9.00 AM
8579,Kolkata,Murder,Knife,Male,Unknown,No,24-12-2018,10.00 AM
8580,Kolkata,Murder,Other,Male,Male,Yes,24-12-2018,11.00 AM
8581,Chennai,Robbery,Knife,Male,Male,No,24-12-2018,12.00 PM
8582,Delhi,Robbery,None,Male,Male,Yes,24-12-2018,1.00 PM
8583,Kolkata,Robbery,Gun,Male,Male,No,24-12-2018,2.00 PM
8584,Delhi,Murder,Gun,Female,Female,No,24-12-2018,3.00 PM
8585,Bengaluru,Robbery,Other,Female,Male,Yes,24-12-2018,4.00 PM
8586,Bengaluru,Theft,Gun,Male,Female,No,24-12-2018,5.00 PM
8587,Bengaluru,Fraud,Gun,Male,Unknown,No,24-12-2018,6.00 PM
8588,Kolkata,Assault,Knife,Male,Unknown,No,24-12-2018,7.00 PM
8589,Bengaluru,Assault,None,Female,Female,Yes,24-12-2018,8.00 PM
8590,Chennai,Theft,Gun,Female,Unknown,No,24-12-2018,9.00 PM
8591,Chennai,Robbery,None,Female,Unknown,No,24-12-2018,10.00 PM
8592,Kolkata,Murder,Knife,Male,Male,No,24-12-2018,11.00 PM
8593,Delhi,Robbery,Knife,Male,Unknown,No,25-12-2018,12.00 AM
8594,Mumbai,Robbery,Gun,Female,Unknown,No,25-12-2018,1.00 AM
8595,Delhi,Assault,Gun,Male,Female,Yes,25-12-2018,2.00 AM
8596,Delhi,Assault,Knife,Male,Male,Yes,25-12-2018,3.00 AM
8597,Delhi,Murder,Knife,Female,Unknown,Yes,25-12-2018,4.00 AM
8598,Delhi,Assault,Other,Male,Unknown,Yes,25-12-2018,5.00 AM
8599,Mumbai,Robbery,Other,Female,Female,No,25-12-2018,6.00 AM
8600,Bengaluru,Theft,None,Female,Unknown,No,25-12-2018,7.00 AM
8601,Delhi,Murder,Knife,Male,Male,Yes,25-12-2018,8.00 AM
8602,Chennai,Theft,None,Female,Male,Yes,25-12-2018,9.00 AM
8603,Kolkata,Robbery,Knife,Male,Male,Yes,25-12-2018,10.00 AM
8604,Kolkata,Murder,None,Female,Female,Yes,25-12-2018,11.00 AM
8605,Chennai,Theft,Other,Male,Male,Yes,25-12-2018,12.00 PM
8606,Delhi,Murder,Knife,Male,Male,No,25-12-2018,1.00 PM
8607,Mumbai,Robbery,Knife,Male,Male,Yes,25-12-2018,2.00 PM
8608,Bengaluru,Murder,None,Male,Male,No,25-12-2018,3.00 PM
8609,Kolkata,Robbery,None,Female,Male,No,25-12-2018,4.00 PM
8610,Bengaluru,Murder,Gun,Female,Male,Yes,25-12-2018,5.00 PM
8611,Mumbai,Murder,Gun,Male,Female,No,25-12-2018,6.00 PM
8612,Kolkata,Assault,Other,Male,Male,No,25-12-2018,7.00 PM
8613,Bengaluru,Robbery,Knife,Male,Unknown,No,25-12-2018,8.00 PM
8614,Mumbai,Fraud,Knife,Female,Female,No,25-12-2018,9.00 PM
8615,Bengaluru,Murder,None,Female,Unknown,Yes,25-12-2018,10.00 PM
8616,Delhi,Theft,Other,Male,Unknown,No,25-12-2018,11.00 PM
8617,Mumbai,Assault,Knife,Female,Male,No,26-12-2018,12.00 AM
8618,Bengaluru,Assault,Other,Male,Unknown,Yes,26-12-2018,1.00 AM
8619,Delhi,Murder,Gun,Female,Unknown,Yes,26-12-2018,2.00 AM
8620,Delhi,Fraud,None,Male,Unknown,Yes,26-12-2018,3.00 AM
8621,Mumbai,Assault,Knife,Male,Male,No,26-12-2018,4.00 AM
8622,Chennai,Robbery,None,Male,Male,Yes,26-12-2018,5.00 AM
8623,Kolkata,Murder,Gun,Female,Male,No,26-12-2018,6.00 AM
8624,Mumbai,Murder,Other,Male,Female,Yes,26-12-2018,7.00 AM
8625,Delhi,Fraud,Other,Female,Male,No,26-12-2018,8.00 AM
8626,Delhi,Robbery,Gun,Female,Male,Yes,26-12-2018,9.00 AM
8627,Mumbai,Robbery,Gun,Male,Unknown,Yes,26-12-2018,10.00 AM
8628,Chennai,Fraud,Knife,Male,Male,No,26-12-2018,11.00 AM
8629,Kolkata,Theft,Knife,Male,Unknown,Yes,26-12-2018,12.00 PM
8630,Bengaluru,Robbery,Knife,Female,Male,Yes,26-12-2018,1.00 PM
8631,Mumbai,Theft,Knife,Female,Male,No,26-12-2018,2.00 PM
8632,Kolkata,Theft,Knife,Female,Male,Yes,26-12-2018,3.00 PM
8633,Kolkata,Murder,Other,Female,Male,Yes,26-12-2018,4.00 PM
8634,Delhi,Murder,Knife,Female,Male,No,26-12-2018,5.00 PM
8635,Bengaluru,Assault,Gun,Female,Male,No,26-12-2018,6.00 PM
8636,Mumbai,Murder,Gun,Female,Male,Yes,26-12-2018,7.00 PM
8637,Delhi,Robbery,Knife,Male,Unknown,Yes,26-12-2018,8.00 PM
8638,Delhi,Robbery,Gun,Male,Female,No,26-12-2018,9.00 PM
8639,Chennai,Theft,None,Male,Female,No,26-12-2018,10.00 PM
8640,Kolkata,Robbery,Other,Female,Male,Yes,26-12-2018,11.00 PM
8641,Mumbai,Murder,Other,Male,Female,No,27-12-2018,12.00 AM
8642,Mumbai,Murder,Knife,Female,Unknown,Yes,27-12-2018,1.00 AM
8643,Mumbai,Murder,None,Female,Unknown,Yes,27-12-2018,2.00 AM
8644,Delhi,Fraud,Knife,Female,Unknown,No,27-12-2018,3.00 AM
8645,Chennai,Robbery,Knife,Female,Female,No,27-12-2018,4.00 AM
8646,Bengaluru,Assault,Gun,Male,Female,No,27-12-2018,5.00 AM
8647,Delhi,Robbery,Other,Female,Female,No,27-12-2018,6.00 AM
8648,Bengaluru,Robbery,None,Male,Male,Yes,27-12-2018,7.00 AM
8649,Chennai,Fraud,Gun,Female,Unknown,No,27-12-2018,8.00 AM
8650,Kolkata,Robbery,Other,Male,Unknown,Yes,27-12-2018,9.00 AM
8651,Mumbai,Theft,Other,Female,Male,Yes,27-12-2018,10.00 AM
8652,Bengaluru,Murder,Knife,Female,Female,Yes,27-12-2018,11.00 AM
8653,Delhi,Murder,None,Male,Unknown,Yes,27-12-2018,12.00 PM
8654,Bengaluru,Fraud,Knife,Male,Female,Yes,27-12-2018,1.00 PM
8655,Kolkata,Murder,Gun,Male,Male,No,27-12-2018,2.00 PM
8656,Mumbai,Theft,Knife,Female,Female,No,27-12-2018,3.00 PM
8657,Bengaluru,Fraud,Knife,Female,Male,Yes,27-12-2018,4.00 PM
8658,Kolkata,Assault,Other,Female,Female,No,27-12-2018,5.00 PM
8659,Delhi,Murder,Other,Male,Male,No,27-12-2018,6.00 PM
8660,Chennai,Robbery,Gun,Male,Unknown,Yes,27-12-2018,7.00 PM
8661,Delhi,Theft,Other,Male,Male,Yes,27-12-2018,8.00 PM
8662,Mumbai,Theft,Other,Female,Female,No,27-12-2018,9.00 PM
8663,Delhi,Murder,Other,Female,Unknown,Yes,27-12-2018,10.00 PM
8664,Delhi,Assault,Knife,Male,Female,No,27-12-2018,11.00 PM
8665,Delhi,Robbery,None,Female,Female,No,28-12-2018,12.00 AM
8666,Delhi,Assault,Gun,Female,Male,Yes,28-12-2018,1.00 AM
8667,Mumbai,Assault,Knife,Female,Male,No,28-12-2018,2.00 AM
8668,Kolkata,Murder,Gun,Male,Female,No,28-12-2018,3.00 AM
8669,Bengaluru,Robbery,Knife,Male,Male,Yes,28-12-2018,4.00 AM
8670,Chennai,Murder,Gun,Male,Female,Yes,28-12-2018,5.00 AM
8671,Bengaluru,Murder,Other,Female,Male,No,28-12-2018,6.00 AM
8672,Bengaluru,Theft,Gun,Male,Male,Yes,28-12-2018,7.00 AM
8673,Chennai,Murder,None,Male,Female,No,28-12-2018,8.00 AM
8674,Mumbai,Fraud,Gun,Female,Unknown,Yes,28-12-2018,9.00 AM
8675,Chennai,Robbery,None,Female,Male,Yes,28-12-2018,10.00 AM
8676,Mumbai,Theft,Gun,Female,Female,No,28-12-2018,11.00 AM
8677,Bengaluru,Robbery,Other,Female,Unknown,No,28-12-2018,12.00 PM
8678,Mumbai,Theft,Gun,Male,Male,No,28-12-2018,1.00 PM
8679,Kolkata,Fraud,Knife,Female,Male,Yes,28-12-2018,2.00 PM
8680,Chennai,Murder,Other,Female,Female,No,28-12-2018,3.00 PM
8681,Kolkata,Theft,Other,Female,Male,Yes,28-12-2018,4.00 PM
8682,Bengaluru,Theft,Knife,Female,Female,Yes,28-12-2018,5.00 PM
8683,Chennai,Theft,Other,Female,Female,No,28-12-2018,6.00 PM
8684,Bengaluru,Fraud,Other,Female,Male,No,28-12-2018,7.00 PM
8685,Kolkata,Robbery,Knife,Male,Unknown,Yes,28-12-2018,8.00 PM
8686,Bengaluru,Fraud,Other,Male,Male,No,28-12-2018,9.00 PM
8687,Chennai,Theft,Other,Male,Unknown,Yes,28-12-2018,10.00 PM
8688,Chennai,Theft,Other,Male,Male,Yes,28-12-2018,11.00 PM
8689,Bengaluru,Murder,Other,Female,Unknown,Yes,29-12-2018,12.00 AM
8690,Chennai,Fraud,Gun,Female,Male,No,29-12-2018,1.00 AM
8691,Chennai,Fraud,Other,Female,Unknown,Yes,29-12-2018,2.00 AM
8692,Bengaluru,Assault,Other,Male,Unknown,Yes,29-12-2018,3.00 AM
8693,Kolkata,Robbery,Other,Female,Male,No,29-12-2018,4.00 AM
8694,Chennai,Assault,Gun,Female,Male,No,29-12-2018,5.00 AM
8695,Chennai,Assault,None,Female,Female,No,29-12-2018,6.00 AM
8696,Chennai,Robbery,Other,Female,Unknown,Yes,29-12-2018,7.00 AM
8697,Chennai,Murder,None,Male,Male,No,29-12-2018,8.00 AM
8698,Bengaluru,Murder,None,Female,Female,Yes,29-12-2018,9.00 AM
8699,Kolkata,Robbery,Knife,Female,Male,Yes,29-12-2018,10.00 AM
8700,Kolkata,Robbery,Knife,Female,Unknown,Yes,29-12-2018,11.00 AM
8701,Mumbai,Fraud,None,Male,Male,No,29-12-2018,12.00 PM
8702,Chennai,Fraud,Gun,Female,Male,Yes,29-12-2018,1.00 PM
8703,Chennai,Fraud,Other,Female,Female,Yes,29-12-2018,2.00 PM
8704,Mumbai,Fraud,Other,Female,Male,No,29-12-2018,3.00 PM
8705,Kolkata,Theft,Other,Female,Female,Yes,29-12-2018,4.00 PM
8706,Delhi,Theft,Knife,Female,Unknown,No,29-12-2018,5.00 PM
8707,Delhi,Murder,Knife,Female,Unknown,No,29-12-2018,6.00 PM
8708,Kolkata,Theft,Other,Female,Male,No,29-12-2018,7.00 PM
8709,Chennai,Theft,None,Male,Female,No,29-12-2018,8.00 PM
8710,Delhi,Fraud,Knife,Male,Unknown,Yes,29-12-2018,9.00 PM
8711,Bengaluru,Fraud,Other,Female,Male,Yes,29-12-2018,10.00 PM
8712,Bengaluru,Robbery,None,Female,Male,Yes,29-12-2018,11.00 PM
8713,Mumbai,Fraud,Other,Male,Male,Yes,30-12-2018,12.00 AM
8714,Kolkata,Robbery,Knife,Male,Male,No,30-12-2018,1.00 AM
8715,Kolkata,Robbery,Gun,Male,Male,Yes,30-12-2018,2.00 AM
8716,Delhi,Theft,Gun,Male,Female,No,30-12-2018,3.00 AM
8717,Chennai,Fraud,Knife,Female,Male,Yes,30-12-2018,4.00 AM
8718,Kolkata,Theft,None,Female,Male,Yes,30-12-2018,5.00 AM
8719,Delhi,Fraud,Other,Female,Male,No,30-12-2018,6.00 AM
8720,Delhi,Theft,Knife,Female,Male,Yes,30-12-2018,7.00 AM
8721,Kolkata,Theft,None,Female,Male,Yes,30-12-2018,8.00 AM
8722,Delhi,Theft,Other,Male,Male,No,30-12-2018,9.00 AM
8723,Mumbai,Murder,Other,Male,Male,Yes,30-12-2018,10.00 AM
8724,Mumbai,Theft,Knife,Male,Unknown,Yes,30-12-2018,11.00 AM
8725,Kolkata,Assault,Other,Male,Unknown,Yes,30-12-2018,12.00 PM
8726,Chennai,Assault,Gun,Male,Male,No,30-12-2018,1.00 PM
8727,Mumbai,Assault,Gun,Female,Female,No,30-12-2018,2.00 PM
8728,Mumbai,Robbery,Other,Male,Male,Yes,30-12-2018,3.00 PM
8729,Kolkata,Theft,Knife,Male,Female,Yes,30-12-2018,4.00 PM
8730,Bengaluru,Assault,Other,Female,Female,Yes,30-12-2018,5.00 PM
8731,Delhi,Robbery,Knife,Female,Female,No,30-12-2018,6.00 PM
8732,Mumbai,Assault,Knife,Female,Female,Yes,30-12-2018,7.00 PM
8733,Bengaluru,Fraud,Gun,Female,Female,No,30-12-2018,8.00 PM
8734,Chennai,Murder,Gun,Female,Unknown,No,30-12-2018,9.00 PM
8735,Bengaluru,Theft,None,Male,Male,Yes,30-12-2018,10.00 PM
8736,Kolkata,Murder,Knife,Female,Unknown,No,30-12-2018,11.00 PM
8737,Chennai,Murder,Other,Female,Unknown,No,31-12-2018,12.00 AM
8738,Chennai,Fraud,Knife,Male,Male,No,31-12-2018,1.00 AM
8739,Bengaluru,Fraud,Gun,Male,Unknown,No,31-12-2018,2.00 AM
8740,Kolkata,Fraud,Knife,Female,Male,No,31-12-2018,3.00 AM
8741,Mumbai,Robbery,None,Female,Male,Yes,31-12-2018,4.00 AM
8742,Bengaluru,Assault,Other,Male,Male,No,31-12-2018,5.00 AM
8743,Mumbai,Theft,Knife,Female,Male,No,31-12-2018,6.00 AM
8744,Bengaluru,Fraud,Other,Female,Female,No,31-12-2018,7.00 AM
8745,Mumbai,Theft,Other,Female,Female,No,31-12-2018,8.00 AM
8746,Bengaluru,Theft,Gun,Female,Unknown,No,31-12-2018,9.00 AM
8747,Chennai,Theft,Knife,Female,Male,Yes,31-12-2018,10.00 AM
8748,Delhi,Fraud,Other,Male,Male,Yes,31-12-2018,11.00 AM
8749,Chennai,Fraud,Gun,Male,Male,No,31-12-2018,12.00 PM
8750,Mumbai,Assault,None,Female,Male,Yes,31-12-2018,1.00 PM
8751,Kolkata,Fraud,None,Female,Female,No,31-12-2018,2.00 PM
8752,Chennai,Fraud,Knife,Male,Female,Yes,31-12-2018,3.00 PM
8753,Delhi,Theft,Other,Male,Female,Yes,31-12-2018,4.00 PM
8754,Mumbai,Assault,Knife,Male,Unknown,No,31-12-2018,5.00 PM
8755,Chennai,Murder,Other,Female,Male,No,31-12-2018,6.00 PM
8756,Bengaluru,Fraud,Gun,Male,Female,No,31-12-2018,7.00 PM
8757,Kolkata,Fraud,None,Female,Female,No,31-12-2018,8.00 PM
8758,Mumbai,Murder,None,Female,Male,Yes,31-12-2018,9.00 PM
8759,Chennai,Theft,None,Female,Female,No,31-12-2018,10.00 PM
8760,Mumbai,Assault,None,Female,Male,Yes,31-12-2018,11.00 PM
8761,Bengaluru,Theft,Knife,Female,Male,No,01-01-2019,12.00 AM
8762,Delhi,Robbery,Other,Male,Female,No,01-01-2019,1.00 AM
8763,Chennai,Fraud,Knife,Male,Unknown,Yes,01-01-2019,2.00 AM
8764,Mumbai,Robbery,Gun,Male,Male,No,01-01-2019,3.00 AM
8765,Mumbai,Fraud,None,Male,Unknown,No,01-01-2019,4.00 AM
8766,Mumbai,Robbery,Other,Female,Female,Yes,01-01-2019,5.00 AM
8767,Delhi,Murder,Knife,Male,Male,Yes,01-01-2019,6.00 AM
8768,Mumbai,Fraud,Other,Male,Male,No,01-01-2019,7.00 AM
8769,Kolkata,Fraud,Knife,Male,Female,Yes,01-01-2019,8.00 AM
8770,Kolkata,Robbery,Other,Male,Unknown,No,01-01-2019,9.00 AM
8771,Mumbai,Assault,Other,Male,Female,Yes,01-01-2019,10.00 AM
8772,Kolkata,Robbery,None,Male,Female,No,01-01-2019,11.00 AM
8773,Chennai,Fraud,Knife,Female,Female,Yes,01-01-2019,12.00 PM
8774,Kolkata,Fraud,Gun,Female,Unknown,Yes,01-01-2019,1.00 PM
8775,Mumbai,Assault,Other,Male,Male,Yes,01-01-2019,2.00 PM
8776,Bengaluru,Theft,Gun,Female,Male,No,01-01-2019,3.00 PM
8777,Chennai,Assault,None,Female,Female,No,01-01-2019,4.00 PM
8778,Delhi,Theft,Gun,Female,Female,No,01-01-2019,5.00 PM
8779,Mumbai,Fraud,Other,Female,Unknown,Yes,01-01-2019,6.00 PM
8780,Delhi,Murder,Other,Female,Female,Yes,01-01-2019,7.00 PM
8781,Bengaluru,Murder,Other,Male,Unknown,Yes,01-01-2019,8.00 PM
8782,Delhi,Robbery,Knife,Female,Unknown,Yes,01-01-2019,9.00 PM
8783,Mumbai,Assault,Gun,Female,Unknown,No,01-01-2019,10.00 PM
8784,Mumbai,Assault,Knife,Male,Female,Yes,01-01-2019,11.00 PM
8785,Bengaluru,Murder,Other,Female,Male,Yes,02-01-2019,12.00 AM
8786,Mumbai,Theft,Other,Female,Unknown,No,02-01-2019,1.00 AM
8787,Bengaluru,Assault,None,Male,Male,No,02-01-2019,2.00 AM
8788,Bengaluru,Theft,None,Female,Unknown,Yes,02-01-2019,3.00 AM
8789,Mumbai,Theft,Other,Male,Female,Yes,02-01-2019,4.00 AM
8790,Kolkata,Theft,Knife,Female,Unknown,Yes,02-01-2019,5.00 AM
8791,Bengaluru,Theft,Knife,Female,Unknown,No,02-01-2019,6.00 AM
8792,Mumbai,Robbery,Other,Male,Male,Yes,02-01-2019,7.00 AM
8793,Kolkata,Robbery,Gun,Female,Female,Yes,02-01-2019,8.00 AM
8794,Bengaluru,Murder,Knife,Male,Unknown,Yes,02-01-2019,9.00 AM
8795,Kolkata,Robbery,Other,Female,Female,No,02-01-2019,10.00 AM
8796,Chennai,Assault,None,Female,Male,Yes,02-01-2019,11.00 AM
8797,Chennai,Robbery,Other,Female,Female,No,02-01-2019,12.00 PM
8798,Kolkata,Assault,Knife,Female,Female,No,02-01-2019,1.00 PM
8799,Bengaluru,Assault,Other,Male,Male,No,02-01-2019,2.00 PM
8800,Mumbai,Theft,Gun,Female,Unknown,No,02-01-2019,3.00 PM
8801,Delhi,Murder,Gun,Female,Unknown,No,02-01-2019,4.00 PM
8802,Mumbai,Theft,Knife,Male,Female,Yes,02-01-2019,5.00 PM
8803,Delhi,Theft,Other,Male,Unknown,Yes,02-01-2019,6.00 PM
8804,Delhi,Robbery,Gun,Male,Male,No,02-01-2019,7.00 PM
8805,Bengaluru,Robbery,Gun,Female,Female,No,02-01-2019,8.00 PM
8806,Kolkata,Assault,None,Male,Female,Yes,02-01-2019,9.00 PM
8807,Mumbai,Robbery,Knife,Male,Unknown,No,02-01-2019,10.00 PM
8808,Kolkata,Robbery,None,Male,Unknown,Yes,02-01-2019,11.00 PM
8809,Chennai,Fraud,None,Male,Unknown,Yes,03-01-2019,12.00 AM
8810,Bengaluru,Assault,Gun,Female,Female,No,03-01-2019,1.00 AM
8811,Bengaluru,Assault,Other,Female,Unknown,Yes,03-01-2019,2.00 AM
8812,Chennai,Fraud,None,Female,Female,Yes,03-01-2019,3.00 AM
8813,Mumbai,Assault,Knife,Male,Unknown,Yes,03-01-2019,4.00 AM
8814,Chennai,Murder,Knife,Male,Female,No,03-01-2019,5.00 AM
8815,Mumbai,Murder,Other,Male,Female,Yes,03-01-2019,6.00 AM
8816,Delhi,Fraud,Knife,Female,Female,Yes,03-01-2019,7.00 AM
8817,Bengaluru,Robbery,None,Male,Unknown,Yes,03-01-2019,8.00 AM
8818,Mumbai,Murder,Other,Male,Unknown,No,03-01-2019,9.00 AM
8819,Kolkata,Fraud,Knife,Female,Male,No,03-01-2019,10.00 AM
8820,Kolkata,Murder,Knife,Female,Female,No,03-01-2019,11.00 AM
8821,Bengaluru,Theft,None,Female,Unknown,No,03-01-2019,12.00 PM
8822,Chennai,Fraud,None,Female,Male,Yes,03-01-2019,1.00 PM
8823,Chennai,Assault,None,Female,Male,Yes,03-01-2019,2.00 PM
8824,Mumbai,Murder,None,Male,Unknown,Yes,03-01-2019,3.00 PM
8825,Chennai,Assault,Other,Male,Female,Yes,03-01-2019,4.00 PM
8826,Bengaluru,Fraud,Other,Male,Male,No,03-01-2019,5.00 PM
8827,Mumbai,Murder,Other,Female,Male,No,03-01-2019,6.00 PM
8828,Delhi,Assault,Gun,Female,Female,No,03-01-2019,7.00 PM
8829,Chennai,Robbery,None,Female,Unknown,Yes,03-01-2019,8.00 PM
8830,Chennai,Robbery,None,Female,Female,No,03-01-2019,9.00 PM
8831,Mumbai,Theft,Other,Male,Female,No,03-01-2019,10.00 PM
8832,Kolkata,Fraud,Knife,Male,Unknown,Yes,03-01-2019,11.00 PM
8833,Chennai,Assault,Knife,Male,Male,Yes,04-01-2019,12.00 AM
8834,Bengaluru,Theft,None,Male,Female,Yes,04-01-2019,1.00 AM
8835,Chennai,Fraud,None,Male,Male,No,04-01-2019,2.00 AM
8836,Delhi,Robbery,Other,Male,Male,Yes,04-01-2019,3.00 AM
8837,Chennai,Assault,None,Male,Male,No,04-01-2019,4.00 AM
8838,Kolkata,Murder,Knife,Male,Unknown,No,04-01-2019,5.00 AM
8839,Chennai,Robbery,Knife,Female,Male,Yes,04-01-2019,6.00 AM
8840,Mumbai,Murder,None,Male,Female,No,04-01-2019,7.00 AM
8841,Chennai,Murder,Other,Male,Female,No,04-01-2019,8.00 AM
8842,Kolkata,Assault,Other,Female,Female,Yes,04-01-2019,9.00 AM
8843,Mumbai,Assault,Knife,Female,Unknown,No,04-01-2019,10.00 AM
8844,Bengaluru,Murder,Other,Male,Female,No,04-01-2019,11.00 AM
8845,Mumbai,Theft,Knife,Male,Unknown,No,04-01-2019,12.00 PM
8846,Delhi,Murder,None,Female,Male,Yes,04-01-2019,1.00 PM
8847,Mumbai,Murder,Knife,Female,Male,No,04-01-2019,2.00 PM
8848,Bengaluru,Assault,None,Female,Unknown,Yes,04-01-2019,3.00 PM
8849,Chennai,Fraud,Other,Male,Unknown,Yes,04-01-2019,4.00 PM
8850,Mumbai,Robbery,Gun,Female,Unknown,No,04-01-2019,5.00 PM
8851,Mumbai,Assault,Gun,Male,Male,Yes,04-01-2019,6.00 PM
8852,Mumbai,Theft,Gun,Female,Unknown,No,04-01-2019,7.00 PM
8853,Mumbai,Robbery,Knife,Male,Male,Yes,04-01-2019,8.00 PM
8854,Bengaluru,Assault,Gun,Female,Male,Yes,04-01-2019,9.00 PM
8855,Kolkata,Assault,Knife,Male,Female,No,04-01-2019,10.00 PM
8856,Kolkata,Fraud,Other,Female,Male,Yes,04-01-2019,11.00 PM
8857,Mumbai,Theft,None,Female,Unknown,No,05-01-2019,12.00 AM
8858,Bengaluru,Theft,Gun,Male,Unknown,No,05-01-2019,1.00 AM
8859,Bengaluru,Assault,Knife,Male,Unknown,No,05-01-2019,2.00 AM
8860,Mumbai,Fraud,Other,Male,Male,No,05-01-2019,3.00 AM
